hour,minute,time_of_day,day_name,day_of_week,is_weekend,destination_type,distance_to_dest_miles,gas_level_pct,driver_fatigue_level,speed_mph,trip_duration_minutes,weather,traffic,heart_rate_bpm,last_break_minutes_ago,outside_temp_f,is_night_driving,suggestion_label,suggestion_name,norm_distance,norm_gas,norm_fatigue,norm_speed,norm_trip_min,norm_heart_rate,norm_last_break,norm_temp_f
18,43,evening,Fri,4,0,hospital,42.87,21.4,2.58,63.7,18.1,rain,medium,65.8,127.3,31.1,0,4,refuel_soon,0.4036,0.1941,0.222,0.6971,0.1105,0.2607,0.7135,0.3409
3,19,night,Thu,3,0,work,26.0,25.8,4.44,60.2,65.0,fog,high,83.0,1.5,49.0,1,6,weather_warning,0.2535,0.2475,0.4663,0.6795,0.3368,0.4533,0.0304,0.4897
0,9,night,Fri,4,0,restaurant,7.26,17.4,4.1,57.9,71.1,clear,medium,82.1,114.1,58.7,1,4,refuel_soon,0.0186,0.2065,0.431,0.6789,0.3734,0.4255,0.589,0.5462
21,7,evening,Sun,6,1,school,8.57,12.5,5.7,44.7,17.2,rain,medium,88.8,20.5,95.0,1,4,refuel_soon,0.1067,0.1103,0.561,0.4762,0.0824,0.4861,0.089,0.8837
12,0,afternoon,Tue,1,0,gym,10.13,73.6,2.84,36.2,1.0,clear,medium,76.0,10.3,94.7,0,0,no_action,0.0975,0.7238,0.2666,0.3942,0.0181,0.33,0.0562,0.8516
18,9,evening,Wed,2,0,grocery,4.86,19.5,5.21,52.5,34.7,clear,high,78.4,180.0,86.5,0,4,refuel_soon,0.0526,0.1613,0.4995,0.6295,0.1445,0.3492,0.965,0.7817
14,38,afternoon,Fri,4,0,school,8.83,96.7,3.59,51.4,79.2,clear,low,86.3,3.5,-5.4,0,10,coffee_suggestion,0.1673,0.9696,0.3502,0.5759,0.4126,0.4556,0.0,0.0223
19,9,evening,Sun,6,1,gas_station,1.32,21.4,5.18,30.7,27.3,fog,medium,81.6,1.4,53.8,0,9,arrived_soon,0.0,0.2111,0.5601,0.3741,0.1478,0.4414,0.0,0.5024
13,22,afternoon,Thu,3,0,grocery,23.11,51.7,1.59,55.3,18.5,clear,low,66.6,30.2,78.4,0,0,no_action,0.2962,0.5753,0.1786,0.6065,0.1008,0.2196,0.1552,0.7765
6,20,morning,Mon,0,0,restaurant,12.67,81.8,2.73,35.6,35.2,snow,medium,64.0,67.1,102.8,0,0,no_action,0.1637,0.8091,0.2736,0.3668,0.2146,0.2307,0.346,0.9915
12,50,afternoon,Wed,2,0,hospital,6.03,9.6,4.05,48.7,95.9,rain,low,77.8,96.1,78.0,0,7,route_to_gas,0.0673,0.1039,0.3982,0.5347,0.5355,0.34,0.5408,0.7185
0,58,night,Fri,4,0,home,0.57,92.0,4.24,66.0,22.9,clear,low,73.2,42.7,3.1,1,9,arrived_soon,0.0249,0.8917,0.454,0.7128,0.0982,0.2686,0.2208,0.1214
21,1,evening,Tue,1,0,school,11.94,63.1,3.93,59.1,36.6,fog,medium,71.1,39.9,46.5,1,6,weather_warning,0.1131,0.6128,0.3722,0.6489,0.2306,0.2973,0.2492,0.4807
18,45,evening,Sun,6,1,grocery,14.15,67.8,1.89,48.2,2.7,clear,low,73.4,29.9,59.9,0,0,no_action,0.1885,0.6931,0.1659,0.5194,0.0,0.2918,0.1349,0.5725
16,8,afternoon,Sat,5,1,hospital,8.51,27.0,3.43,44.4,3.3,clear,high,74.0,2.0,51.2,0,0,no_action,0.0976,0.2904,0.3236,0.4461,0.0566,0.3116,0.0,0.5184
16,26,afternoon,Sat,5,1,school,3.32,63.2,3.47,60.1,41.0,clear,low,69.8,180.0,-7.6,0,0,no_action,0.0467,0.6219,0.3545,0.6386,0.2392,0.2119,0.9892,0.0006
8,21,morning,Fri,4,0,grocery,55.5,46.9,1.43,60.0,33.8,rain,low,72.0,54.0,1.6,0,6,weather_warning,0.4822,0.5315,0.1907,0.6733,0.1453,0.3115,0.2794,0.1128
0,51,night,Sat,5,1,school,2.23,89.3,2.35,72.1,1.0,clear,medium,65.9,23.5,24.0,1,0,no_action,0.0371,0.9037,0.2562,0.8086,0.0254,0.1717,0.1423,0.3314
15,59,afternoon,Tue,1,0,gas_station,3.1,47.4,3.84,49.2,1.0,fog,low,79.2,108.0,69.0,0,6,weather_warning,0.0658,0.5043,0.3564,0.4524,0.0174,0.3387,0.6184,0.687
3,49,night,Mon,0,0,gas_station,8.52,16.0,3.0,35.7,3.5,fog,medium,81.4,98.9,106.4,1,0,no_action,0.0119,0.1475,0.2973,0.4101,0.0516,0.3594,0.5692,1.0
18,13,evening,Mon,0,0,hospital,4.64,76.0,3.15,30.7,21.3,clear,medium,76.6,53.0,27.7,0,0,no_action,0.0,0.8009,0.3213,0.3272,0.1479,0.3428,0.3341,0.3166
8,38,morning,Tue,1,0,restaurant,10.75,28.3,1.08,60.6,13.6,snow,low,70.1,19.9,15.3,0,6,weather_warning,0.0669,0.2759,0.1273,0.6853,0.049,0.2548,0.1374,0.1757
9,30,morning,Fri,4,0,gas_station,55.92,8.9,1.86,70.5,37.8,clear,medium,70.0,36.4,55.5,0,3,refuel_now,0.5328,0.0813,0.2157,0.7815,0.1642,0.2871,0.1956,0.5784
16,42,afternoon,Mon,0,0,restaurant,6.54,5.7,2.22,58.7,19.7,rain,low,75.2,5.8,32.9,0,7,route_to_gas,0.1084,0.0595,0.2786,0.6075,0.0611,0.345,0.0079,0.4192
11,19,morning,Sun,6,1,gas_station,4.13,42.1,2.27,78.8,12.8,clear,low,74.5,116.3,79.1,0,0,no_action,0.0374,0.4635,0.2689,0.8799,0.053,0.345,0.5854,0.7559
3,3,night,Wed,2,0,school,12.37,16.4,3.39,68.0,21.0,clear,medium,75.4,11.9,109.3,1,4,refuel_soon,0.0939,0.1617,0.3702,0.7728,0.1305,0.3265,0.0519,0.9852
19,23,evening,Mon,0,0,restaurant,2.28,92.5,7.16,46.3,71.9,snow,medium,90.7,3.8,99.0,0,6,weather_warning,0.02,0.9162,0.7398,0.5482,0.3975,0.5707,0.015,0.8668
22,58,night,Sat,5,1,work,2.93,86.7,4.89,55.7,64.7,clear,low,88.2,33.1,-6.8,1,10,coffee_suggestion,0.0238,0.8907,0.4885,0.6189,0.3514,0.5194,0.1838,0.086
4,34,night,Mon,0,0,work,4.37,53.7,1.3,59.9,8.8,clear,medium,69.5,26.2,109.9,1,0,no_action,0.0908,0.5495,0.2078,0.6668,0.0775,0.2215,0.1878,0.9778
12,46,afternoon,Mon,0,0,work,5.38,11.6,1.98,62.0,7.1,rain,medium,65.6,91.3,101.1,0,4,refuel_soon,0.0723,0.172,0.1732,0.7073,0.0771,0.1756,0.4847,0.9172
0,2,night,Tue,1,0,hospital,2.09,98.0,3.21,65.0,35.1,clear,medium,76.1,0.1,91.4,1,0,no_action,0.0,1.0,0.3596,0.7165,0.249,0.3024,0.0069,0.807
4,14,night,Fri,4,0,gas_station,10.49,77.6,4.39,70.3,101.2,rain,medium,88.1,136.2,-4.4,1,5,speed_alert,0.119,0.7979,0.4423,0.811,0.556,0.4798,0.7677,0.0557
8,34,morning,Sat,5,1,gas_station,1.36,4.9,0.39,32.5,3.2,clear,medium,68.8,180.0,-3.4,0,3,refuel_now,0.0714,0.0911,0.068,0.3348,0.0,0.1635,1.0,0.0881
6,20,morning,Fri,4,0,gas_station,0.81,20.2,2.99,81.3,36.7,clear,medium,62.3,3.8,104.7,0,5,speed_alert,0.0,0.2016,0.2825,0.8997,0.2627,0.1595,0.0372,0.9423
11,17,morning,Tue,1,0,hospital,25.94,70.7,5.25,43.2,98.4,rain,medium,90.6,16.3,62.8,0,8,food_break,0.2261,0.719,0.5318,0.4792,0.5305,0.5355,0.0757,0.6159
10,30,morning,Thu,3,0,gas_station,9.91,24.1,1.33,43.2,2.3,clear,medium,74.4,49.7,67.8,0,0,no_action,0.0552,0.2674,0.1688,0.4597,0.0,0.3425,0.2568,0.7021
16,16,afternoon,Fri,4,0,restaurant,0.2,85.2,3.43,29.2,21.2,clear,high,76.4,92.2,95.2,0,9,arrived_soon,0.0,0.8964,0.3727,0.3216,0.0898,0.376,0.5165,0.873
6,42,morning,Fri,4,0,home,14.32,95.5,0.12,46.4,6.1,rain,low,61.1,56.9,55.0,0,0,no_action,0.1506,0.9503,0.0132,0.5866,0.0294,0.1572,0.3378,0.5402
8,53,morning,Fri,4,0,work,23.69,15.0,2.27,77.4,29.2,clear,low,80.6,20.8,70.7,0,4,refuel_soon,0.2693,0.1099,0.2548,0.8477,0.2312,0.3764,0.1428,0.6669
10,37,morning,Tue,1,0,grocery,7.79,49.3,1.45,16.2,31.6,snow,low,76.4,13.1,75.9,0,0,no_action,0.1019,0.4193,0.1632,0.1698,0.2102,0.3472,0.091,0.7076
16,28,afternoon,Sun,6,1,restaurant,7.13,3.8,2.88,63.0,4.0,clear,medium,68.0,2.2,54.3,0,7,route_to_gas,0.0694,0.0,0.309,0.6831,0.0335,0.2511,0.022,0.5599
3,4,night,Sat,5,1,home,11.92,97.5,5.1,51.2,85.9,fog,high,77.9,50.6,11.5,1,6,weather_warning,0.1312,1.0,0.538,0.5594,0.5075,0.3585,0.2801,0.176
16,9,afternoon,Fri,4,0,home,6.69,51.8,3.95,50.3,77.0,clear,high,83.1,180.0,61.0,0,2,take_break_soon,0.0607,0.5233,0.4289,0.6085,0.4577,0.4207,0.9587,0.5311
18,13,evening,Tue,1,0,gas_station,3.88,71.5,3.55,58.3,13.2,clear,medium,67.1,64.8,60.3,0,0,no_action,0.0341,0.7193,0.3806,0.6397,0.0625,0.2048,0.3277,0.6051
11,15,morning,Thu,3,0,home,15.0,15.5,3.08,70.3,1.0,clear,high,82.7,8.4,76.6,0,4,refuel_soon,0.1376,0.1489,0.3438,0.8067,0.0,0.3777,0.0403,0.7013
3,13,night,Wed,2,0,gym,33.52,55.4,4.97,71.7,73.2,rain,medium,74.3,24.6,33.5,1,5,speed_alert,0.3749,0.5485,0.5088,0.8091,0.411,0.2644,0.0623,0.337
15,59,afternoon,Mon,0,0,grocery,3.42,14.5,4.15,17.1,10.6,clear,medium,84.2,14.8,11.5,0,4,refuel_soon,0.0638,0.1594,0.4178,0.2037,0.0552,0.4401,0.1039,0.1899
7,24,morning,Wed,2,0,grocery,10.43,36.5,2.81,74.3,37.6,snow,low,70.9,92.1,51.0,0,6,weather_warning,0.121,0.3792,0.2769,0.7899,0.1958,0.2425,0.5031,0.529
20,54,evening,Fri,4,0,grocery,6.42,83.1,3.88,44.9,1.0,clear,low,81.1,108.9,21.9,0,0,no_action,0.0387,0.7725,0.4311,0.4922,0.0,0.3691,0.6426,0.2926
10,2,morning,Thu,3,0,gas_station,2.36,58.5,1.83,66.6,25.2,rain,medium,72.2,20.7,78.6,0,5,speed_alert,0.0,0.6026,0.1445,0.7517,0.0982,0.278,0.1632,0.7614
14,50,afternoon,Sun,6,1,restaurant,3.41,52.9,3.78,78.9,30.3,clear,high,71.3,21.0,17.9,0,0,no_action,0.0056,0.529,0.3674,0.8381,0.1532,0.2763,0.1143,0.2344
23,49,night,Thu,3,0,work,2.72,76.2,4.17,50.7,5.1,clear,medium,72.8,17.2,-0.7,1,0,no_action,0.0,0.7753,0.3531,0.5576,0.0719,0.2421,0.0476,0.084
3,43,night,Tue,1,0,hospital,2.65,89.8,1.87,57.9,25.3,snow,medium,74.2,17.6,72.2,1,6,weather_warning,0.022,0.8918,0.1781,0.6642,0.1211,0.3537,0.0752,0.6914
14,55,afternoon,Thu,3,0,home,7.31,42.6,2.4,53.5,48.3,clear,high,75.8,112.6,35.2,0,0,no_action,0.0748,0.4152,0.2244,0.5666,0.2215,0.302,0.6529,0.3636
4,46,night,Tue,1,0,grocery,6.37,97.3,4.41,54.0,32.7,rain,medium,78.6,19.6,80.5,1,0,no_action,0.116,0.9745,0.3897,0.6188,0.1932,0.3581,0.1011,0.6904
0,20,night,Mon,0,0,home,16.06,57.2,7.19,53.5,148.3,snow,medium,87.5,24.5,38.8,1,6,weather_warning,0.1248,0.6139,0.7662,0.5629,0.791,0.4579,0.1462,0.4015
22,31,night,Tue,1,0,home,0.2,76.6,6.96,62.6,101.3,clear,high,82.8,94.1,0.7,1,1,take_break_now,0.0247,0.7952,0.7307,0.6837,0.5309,0.4203,0.5755,0.091
7,55,morning,Wed,2,0,grocery,9.81,79.3,1.18,60.2,9.3,clear,high,63.1,42.7,95.3,0,0,no_action,0.0824,0.8003,0.1457,0.7047,0.0941,0.1239,0.2024,0.8687
9,45,morning,Fri,4,0,hospital,15.0,6.4,3.0,55.3,22.3,clear,medium,77.4,6.3,-0.2,0,7,route_to_gas,0.144,0.1108,0.2551,0.6431,0.1274,0.3125,0.0933,0.1374
18,51,evening,Fri,4,0,gym,22.44,23.6,4.11,89.2,4.5,clear,low,74.0,10.4,100.2,0,5,speed_alert,0.2121,0.2289,0.4213,0.9848,0.0,0.3349,0.0457,0.9792
0,55,night,Fri,4,0,restaurant,3.97,71.6,4.86,90.0,28.1,snow,medium,79.5,73.9,65.4,1,6,weather_warning,0.0,0.7099,0.5155,0.977,0.1837,0.3747,0.405,0.6555
11,5,morning,Sun,6,1,restaurant,18.79,94.0,3.23,49.3,4.4,clear,low,80.1,63.6,93.8,0,0,no_action,0.2169,0.8923,0.3198,0.5056,0.014,0.4243,0.386,0.8852
21,30,evening,Sat,5,1,school,1.4,96.4,4.53,26.3,30.9,rain,medium,71.2,28.5,108.6,1,9,arrived_soon,0.021,1.0,0.4717,0.2729,0.1873,0.2569,0.1963,0.9968
11,25,morning,Sat,5,1,gas_station,28.91,44.2,3.23,54.9,56.9,clear,medium,71.9,51.1,36.0,0,0,no_action,0.2768,0.4289,0.3252,0.6393,0.3243,0.3163,0.318,0.4283
15,50,afternoon,Thu,3,0,hospital,9.9,44.7,1.28,64.9,3.3,clear,medium,60.5,45.3,28.2,0,0,no_action,0.1033,0.5147,0.1265,0.7237,0.0346,0.1279,0.2625,0.3299
11,33,morning,Tue,1,0,work,4.13,97.1,1.22,66.3,6.1,clear,low,67.9,51.1,104.9,0,0,no_action,0.0728,0.9498,0.1354,0.7173,0.0033,0.2857,0.254,0.9191
22,8,night,Fri,4,0,work,11.45,40.7,6.56,69.1,55.3,clear,high,91.5,123.6,82.8,1,1,take_break_now,0.097,0.4104,0.7059,0.7348,0.283,0.4993,0.6742,0.7731
14,55,afternoon,Sat,5,1,school,8.81,2.6,4.14,42.6,25.7,clear,low,77.0,103.2,66.4,0,7,route_to_gas,0.0794,0.0721,0.4353,0.4824,0.1637,0.3159,0.6386,0.6039
2,23,night,Thu,3,0,gas_station,20.01,3.1,2.43,69.8,33.5,clear,low,75.5,0.9,32.6,1,3,refuel_now,0.1674,0.0502,0.2606,0.7823,0.1745,0.3127,0.0,0.3029
11,53,morning,Mon,0,0,gym,28.09,8.1,3.03,45.1,27.2,clear,high,62.7,40.9,-3.8,0,7,route_to_gas,0.2174,0.0775,0.279,0.4873,0.1108,0.1711,0.28,0.0596
13,41,afternoon,Thu,3,0,hospital,11.28,17.4,1.68,30.3,29.5,clear,low,69.1,20.0,57.1,0,4,refuel_soon,0.1298,0.1878,0.1735,0.3617,0.1442,0.2058,0.0954,0.5418
13,29,afternoon,Tue,1,0,restaurant,12.76,73.8,2.7,39.1,9.9,clear,medium,73.3,82.7,9.6,0,0,no_action,0.1144,0.7131,0.2444,0.4441,0.0612,0.3364,0.4508,0.1545
6,43,morning,Sat,5,1,home,5.74,7.3,5.83,47.4,170.7,clear,medium,75.5,2.1,93.8,0,7,route_to_gas,0.0,0.021,0.5751,0.5671,1.0,0.3066,0.0068,0.8398
0,48,night,Mon,0,0,home,3.13,5.3,3.94,49.0,21.2,rain,low,75.2,9.2,23.2,1,7,route_to_gas,0.0465,0.1087,0.3543,0.5663,0.1465,0.33,0.021,0.2451
20,0,evening,Mon,0,0,school,9.49,52.0,4.74,62.2,19.8,clear,low,88.2,8.9,83.8,0,0,no_action,0.1412,0.4608,0.472,0.728,0.1464,0.497,0.0701,0.7501
1,22,night,Mon,0,0,hospital,3.64,77.4,3.9,81.7,28.0,clear,low,79.3,180.0,58.1,1,5,speed_alert,0.0114,0.801,0.392,0.9195,0.1022,0.2988,0.955,0.6199
10,36,morning,Sat,5,1,work,26.94,8.0,2.8,60.8,40.3,clear,medium,79.8,126.8,41.0,0,7,route_to_gas,0.2647,0.0672,0.2538,0.6511,0.1965,0.3836,0.6973,0.4382
5,18,morning,Mon,0,0,restaurant,5.29,95.8,3.71,32.0,9.1,clear,low,80.3,52.7,32.1,0,0,no_action,0.0714,1.0,0.339,0.3509,0.0248,0.3284,0.2729,0.4073
22,3,night,Sat,5,1,home,30.27,53.6,4.57,59.9,4.4,rain,high,80.1,2.4,50.0,1,0,no_action,0.3072,0.5586,0.4432,0.624,0.0355,0.3553,0.0,0.4957
2,40,night,Tue,1,0,work,14.57,59.1,3.73,35.6,24.9,clear,medium,82.1,64.9,13.5,1,0,no_action,0.1296,0.633,0.3801,0.3726,0.0948,0.3813,0.3378,0.2239
0,3,night,Tue,1,0,grocery,2.46,44.2,4.01,57.4,6.4,rain,high,80.8,38.1,26.8,1,0,no_action,0.0083,0.4361,0.4095,0.6412,0.0539,0.3517,0.2236,0.2847
20,16,evening,Wed,2,0,work,15.41,52.6,5.63,57.5,29.1,rain,low,83.9,78.0,76.4,0,2,take_break_soon,0.0678,0.5233,0.5307,0.6145,0.2059,0.4122,0.4899,0.6774
15,13,afternoon,Sat,5,1,restaurant,1.43,91.1,3.78,57.7,1.0,rain,low,75.1,95.8,56.6,0,9,arrived_soon,0.0584,0.9318,0.321,0.5827,0.0,0.321,0.5313,0.5706
18,24,evening,Sat,5,1,school,20.27,98.9,3.53,57.1,20.1,rain,high,74.0,38.8,37.7,0,0,no_action,0.2383,1.0,0.3513,0.6543,0.1058,0.3048,0.2395,0.3963
6,1,morning,Mon,0,0,school,13.77,15.9,0.0,62.7,2.9,rain,medium,74.0,51.7,74.9,0,4,refuel_soon,0.1932,0.176,0.0178,0.6892,0.0164,0.3206,0.306,0.7294
3,40,night,Tue,1,0,gas_station,1.08,87.2,4.9,77.5,60.6,clear,high,75.9,102.4,27.1,1,9,arrived_soon,0.0079,0.9068,0.5395,0.86,0.3407,0.3452,0.5436,0.3128
7,36,morning,Wed,2,0,grocery,16.13,58.4,1.67,63.3,65.7,clear,low,68.3,7.4,109.5,0,0,no_action,0.1654,0.6109,0.1442,0.715,0.3323,0.2304,0.0216,0.9694
22,25,night,Sat,5,1,home,4.43,4.9,3.31,41.8,9.5,snow,low,73.0,17.8,48.9,1,7,route_to_gas,0.0215,0.0559,0.3549,0.4359,0.0047,0.2694,0.1217,0.4806
17,53,evening,Tue,1,0,restaurant,9.01,11.4,4.57,66.9,20.6,rain,low,71.0,41.5,29.8,0,5,speed_alert,0.0805,0.0729,0.4363,0.6954,0.0757,0.283,0.1872,0.3409
2,52,night,Fri,4,0,gym,25.89,64.5,1.95,65.3,21.9,clear,medium,72.4,13.8,97.2,1,0,no_action,0.2557,0.6346,0.2098,0.7476,0.0986,0.2553,0.0754,0.8469
16,49,afternoon,Tue,1,0,work,20.7,64.0,3.08,47.8,7.2,clear,medium,75.9,85.8,61.9,0,0,no_action,0.2151,0.666,0.2979,0.5384,0.0334,0.3669,0.4802,0.5995
21,9,evening,Thu,3,0,gym,9.12,71.9,3.9,60.4,1.0,clear,low,68.5,9.1,-4.3,1,0,no_action,0.0763,0.6833,0.3777,0.6371,0.0283,0.2456,0.0549,0.0385
15,22,afternoon,Sat,5,1,grocery,10.09,95.3,1.94,46.5,18.9,clear,low,71.8,47.4,49.2,0,0,no_action,0.1182,0.9477,0.1735,0.5562,0.1112,0.2735,0.2835,0.5201
6,9,morning,Tue,1,0,school,17.25,86.4,1.24,59.6,4.2,clear,medium,65.7,85.9,3.3,0,0,no_action,0.1766,0.8746,0.0958,0.6618,0.0649,0.1571,0.4516,0.1362
16,45,afternoon,Thu,3,0,work,17.09,52.4,3.38,75.1,27.9,clear,medium,66.9,121.7,100.4,0,0,no_action,0.1611,0.4758,0.3301,0.8604,0.1627,0.2086,0.629,0.9101
13,1,afternoon,Thu,3,0,hospital,11.2,59.8,3.64,72.2,13.0,snow,medium,80.5,19.8,55.4,0,6,weather_warning,0.0947,0.5804,0.3601,0.7916,0.0664,0.4069,0.0529,0.5156
13,10,afternoon,Fri,4,0,work,3.3,13.1,3.53,68.1,1.0,clear,high,75.8,79.3,109.6,0,4,refuel_soon,0.0463,0.1019,0.315,0.7051,0.0413,0.2978,0.4504,1.0
9,25,morning,Mon,0,0,restaurant,26.9,15.5,3.5,53.1,46.9,snow,low,77.6,38.4,76.3,0,6,weather_warning,0.2459,0.1142,0.3282,0.5974,0.2634,0.4003,0.2279,0.7765
16,32,afternoon,Sat,5,1,restaurant,3.81,51.8,5.77,40.0,65.3,clear,low,73.1,7.8,52.1,0,2,take_break_soon,0.0084,0.5115,0.5955,0.4615,0.3431,0.2499,0.0262,0.5372
11,51,morning,Mon,0,0,school,13.57,6.7,2.69,70.3,19.7,rain,medium,67.3,65.9,18.8,0,5,speed_alert,0.1621,0.1295,0.2617,0.8067,0.1542,0.2223,0.3653,0.2327
15,40,afternoon,Mon,0,0,work,2.29,15.5,3.35,35.7,21.8,clear,low,68.2,28.8,50.0,0,4,refuel_soon,0.0517,0.2182,0.3324,0.3604,0.1453,0.2043,0.1023,0.5154
6,41,morning,Thu,3,0,gym,1.17,82.2,2.63,50.7,27.9,rain,high,77.4,36.1,74.5,0,9,arrived_soon,0.0109,0.811,0.3035,0.5582,0.118,0.3181,0.2295,0.6993
3,31,night,Mon,0,0,work,2.93,82.5,1.91,31.6,15.2,rain,low,73.1,42.4,-0.1,1,0,no_action,0.0384,0.8523,0.2254,0.3727,0.0999,0.2363,0.235,0.0536
4,52,night,Mon,0,0,restaurant,29.0,80.8,1.74,21.9,11.5,clear,high,71.2,0.3,58.8,1,0,no_action,0.2948,0.8271,0.1389,0.2703,0.0723,0.2465,0.0062,0.5694
8,55,morning,Sat,5,1,work,13.67,51.1,1.54,67.0,1.0,clear,low,70.9,12.5,48.1,0,0,no_action,0.1187,0.5099,0.1695,0.749,0.0328,0.2318,0.0579,0.5334
5,6,morning,Tue,1,0,restaurant,1.98,15.9,3.25,58.8,4.1,clear,low,74.8,40.0,47.1,0,4,refuel_soon,0.0409,0.1284,0.3225,0.6591,0.0072,0.3236,0.1543,0.492
23,24,night,Sat,5,1,school,11.1,70.7,4.81,30.8,60.0,fog,low,76.3,86.2,100.5,1,1,take_break_now,0.0753,0.7123,0.4634,0.3622,0.349,0.3772,0.4727,0.8964
18,29,evening,Fri,4,0,restaurant,4.12,5.6,4.94,43.7,56.4,clear,high,79.2,7.3,13.8,0,7,route_to_gas,0.05,0.0907,0.5062,0.4833,0.2936,0.3905,0.0051,0.2053
14,15,afternoon,Thu,3,0,work,19.03,62.7,3.43,61.6,14.8,clear,high,70.7,41.9,29.4,0,0,no_action,0.1599,0.6542,0.3382,0.7127,0.0717,0.2586,0.2376,0.3702
2,19,night,Fri,4,0,gas_station,5.32,84.0,5.05,55.2,32.0,rain,medium,81.0,17.7,51.4,1,0,no_action,0.0296,0.8196,0.4837,0.5653,0.1821,0.3867,0.1213,0.5495
19,4,evening,Sun,6,1,gas_station,4.88,77.1,4.92,62.3,15.3,clear,medium,83.1,40.5,91.5,0,0,no_action,0.0761,0.7539,0.4613,0.708,0.0614,0.458,0.174,0.863
18,16,evening,Mon,0,0,work,13.18,70.6,2.32,43.3,8.8,clear,high,74.8,14.0,33.4,0,0,no_action,0.1275,0.6221,0.21,0.4544,0.0289,0.2994,0.0579,0.3375
20,18,evening,Fri,4,0,home,21.71,4.0,4.86,58.4,70.1,clear,medium,81.4,28.6,79.7,0,7,route_to_gas,0.2108,0.0906,0.4988,0.7086,0.4246,0.3998,0.137,0.7264
12,56,afternoon,Wed,2,0,gas_station,14.83,89.7,4.41,70.0,45.6,clear,medium,84.1,4.7,66.6,0,10,coffee_suggestion,0.2018,0.8882,0.4636,0.7662,0.1975,0.3894,0.0381,0.659
21,16,evening,Sat,5,1,work,43.41,86.6,6.1,57.5,36.9,rain,medium,83.8,57.7,97.9,1,1,take_break_now,0.4765,0.9074,0.6159,0.6411,0.1621,0.4739,0.3515,0.9218
9,29,morning,Wed,2,0,school,4.86,81.7,4.72,43.4,100.9,clear,medium,87.2,47.4,47.5,0,8,food_break,0.0505,0.8617,0.4197,0.5428,0.6251,0.4786,0.2885,0.4778
18,23,evening,Tue,1,0,gym,0.2,41.1,6.27,32.7,69.9,fog,medium,86.4,64.3,100.2,0,9,arrived_soon,0.0145,0.3672,0.605,0.3185,0.407,0.4908,0.3208,0.9483
11,34,morning,Mon,0,0,work,24.99,23.9,3.42,39.9,30.5,snow,high,78.3,27.1,18.5,0,4,refuel_soon,0.2612,0.2912,0.4077,0.4121,0.1515,0.3697,0.1854,0.1723
13,1,afternoon,Mon,0,0,restaurant,22.55,8.9,2.34,60.3,2.4,clear,low,67.8,99.1,101.5,0,7,route_to_gas,0.2564,0.0843,0.206,0.6802,0.0279,0.2593,0.5303,0.9092
20,26,evening,Wed,2,0,restaurant,0.54,3.2,4.54,68.0,52.3,clear,low,77.0,13.6,59.5,0,7,route_to_gas,0.0,0.0867,0.4544,0.7353,0.2457,0.3938,0.0592,0.6409
19,16,evening,Wed,2,0,home,1.22,65.4,2.51,51.8,4.3,clear,medium,73.7,143.3,76.3,0,9,arrived_soon,0.0236,0.6759,0.2347,0.6316,0.0642,0.321,0.8208,0.7203
7,40,morning,Sun,6,1,work,29.53,68.4,0.59,53.8,27.2,clear,medium,60.3,42.6,42.9,0,0,no_action,0.267,0.7216,0.0975,0.596,0.1661,0.1289,0.2008,0.5076
1,43,night,Sat,5,1,hospital,34.18,81.7,4.95,49.9,47.1,snow,medium,81.3,48.8,37.4,1,6,weather_warning,0.295,0.8141,0.4856,0.5755,0.2891,0.414,0.3008,0.4493
15,2,afternoon,Sun,6,1,hospital,0.4,15.8,1.31,43.1,5.4,clear,high,76.1,88.5,17.8,0,4,refuel_soon,0.0,0.2456,0.161,0.486,0.0312,0.3251,0.4338,0.2086
10,45,morning,Tue,1,0,hospital,21.06,48.1,1.87,73.7,56.0,clear,medium,70.0,159.9,69.2,0,0,no_action,0.2259,0.4996,0.2023,0.8291,0.3138,0.1849,0.9115,0.6745
0,42,night,Fri,4,0,grocery,2.99,51.1,5.19,50.4,41.9,clear,medium,87.2,61.0,11.4,1,0,no_action,0.0304,0.5403,0.4951,0.5627,0.2344,0.4782,0.3074,0.1977
18,20,evening,Tue,1,0,gym,8.31,92.7,5.04,50.3,56.9,rain,medium,79.6,49.7,30.6,0,10,coffee_suggestion,0.0701,0.9518,0.5136,0.5684,0.3237,0.36,0.1685,0.3847
8,12,morning,Sun,6,1,work,1.21,61.0,1.32,57.2,6.2,clear,high,60.9,166.5,-3.5,0,9,arrived_soon,0.0,0.5825,0.1146,0.633,0.0315,0.1303,0.8941,0.0776
0,5,night,Sat,5,1,gym,8.84,3.6,4.71,79.6,89.6,rain,low,78.1,64.8,42.2,1,5,speed_alert,0.1184,0.0615,0.5232,0.9273,0.4973,0.4442,0.4004,0.4516
22,4,night,Fri,4,0,school,47.92,89.0,4.74,53.0,5.6,snow,medium,73.9,37.4,27.0,1,6,weather_warning,0.4537,0.9376,0.4652,0.5587,0.0566,0.301,0.2202,0.2725
15,34,afternoon,Fri,4,0,school,77.54,72.8,2.52,59.2,27.2,clear,low,77.0,92.5,18.6,0,0,no_action,0.7757,0.7324,0.2629,0.6449,0.1785,0.3119,0.5327,0.2448
